,Unnamed: 0,ID,url number,LOCATION,ACCIDENT Date,Accidents,Vehicle 1,Vehicle 2,Vehicle 3,hour,day,week,month,year,AM/PM,time_of_day,id,date,time,lat,lon,Division,District,Upazilla,Union
622,1182,1344,3391,Narayanganj,5/6/2022 5:04,4,truck,bus,motorcycle,5,6,18,5,2022,AM,midnight,41,5/6/2022,5:04:18,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
623,1183,1345,3391,Panchagarh,5/6/2022 5:04,4,truck,bus,motorcycle,5,6,18,5,2022,AM,midnight,49,5/6/2022,5:04:18,26.32215705,88.54773094,Rangpur,Panchagarh,,
624,1187,1349,3411,Kushtia,5/7/2022 5:08,6,truck,bus,car,5,7,18,5,2022,AM,midnight,29,5/7/2022,5:08:46,23.8987955,89.1295536,Khulna,Kushtia,,
625,1188,1350,3411,Dinajpur,5/7/2022 5:08,6,truck,bus,car,5,7,18,5,2022,AM,midnight,13,5/7/2022,5:08:46,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
626,1191,1353,3415,Panchagarh,5/7/2022 22:04,7,bus,bike,motorcycle,22,7,18,5,2022,PM,night,49,5/7/2022,22:04:39,26.32215705,88.54773094,Rangpur,Panchagarh,,
627,1194,1356,3424,Natore,5/8/2022 5:02,7,truck,bus,bike,5,8,18,5,2022,AM,midnight,43,5/8/2022,5:02:42,24.4131849,88.9866684,Rajshahi,Natore,Natore Sadar,
628,1199,1361,3448,Sylhet,5/9/2022 5:39,5,bus,motorcycle,,5,9,19,5,2022,AM,midnight,61,5/9/2022,5:39:59,24.89922,91.8685271,Sylhet,Sylhet,Sylhet Sadar,
629,1200,1362,3448,Manikganj,5/9/2022 5:39,5,bus,motorcycle,,5,9,19,5,2022,AM,midnight,34,5/9/2022,5:39:59,23.83298355,89.96668782,Dhaka,Manikganj,,
630,1201,1363,3470,Munshiganj,5/11/2022 7:34,2,truck,car,rickshaw,7,11,19,5,2022,AM,morning,37,5/11/2022,7:34:51,22.2691709,89.1949348,Khulna,Satkhira,,
631,1202,1364,3470,Dhaka,5/11/2022 7:34,2,truck,car,rickshaw,7,11,19,5,2022,AM,morning,12,5/11/2022,7:34:51,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
632,1203,1365,3480,Munshiganj,5/12/2022 5:46,3,truck,bus,car,5,12,19,5,2022,AM,midnight,37,5/12/2022,5:46:17,22.2691709,89.1949348,Khulna,Satkhira,,
633,1204,1366,3480,Munshiganj,5/12/2022 5:46,3,truck,bus,car,5,12,19,5,2022,AM,midnight,37,5/12/2022,5:46:17,22.2691709,89.1949348,Khulna,Satkhira,,
634,1205,1367,3497,Joypurhat,5/14/2022 5:03,1,bus,,,5,14,19,5,2022,AM,midnight,24,5/14/2022,5:03:25,25.1094032,88.988781,Rajshahi,Joypurhat,Joypurhat Sadar,
635,1207,1369,3501,Joypurhat,5/14/2022 5:08,1,bus,,,5,14,19,5,2022,AM,midnight,24,5/14/2022,5:08:56,25.1094032,88.988781,Rajshahi,Joypurhat,Joypurhat Sadar,
636,1209,1371,3502,Sirajganj,5/14/2022 5:09,9,truck,bus,bike,5,14,19,5,2022,AM,midnight,59,5/14/2022,5:09:08,24.4566253,89.7081281,Rajshahi,Sirajganj,,
637,1212,1374,3504,Khulna,5/14/2022 14:31,5,bus,car,bike,14,14,19,5,2022,PM,afternoon,26,5/14/2022,14:31:52,22.9372087,89.2852741,Khulna,Jashore,Manirampur,
638,1213,1375,3508,Kurigram,5/14/2022 19:51,14,truck,,,19,14,19,5,2022,PM,evening,28,5/14/2022,19:51:13,25.8130134,89.6430518,Rangpur,Kurigram,Kurigram Sadar,
639,1214,1376,3509,Khulna,5/14/2022 22:02,3,bus,car,bike,22,14,19,5,2022,PM,night,26,5/14/2022,22:02:34,22.9372087,89.2852741,Khulna,Jashore,Manirampur,
640,1215,1377,3509,Dhaka,5/14/2022 22:02,3,bus,car,bike,22,14,19,5,2022,PM,night,12,5/14/2022,22:02:34,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
641,1216,1378,3510,Gopalganj,5/14/2022 22:02,12,bus,car,motorcycle,22,14,19,5,2022,PM,night,18,5/14/2022,22:02:34,23.0049937,89.8303176,Dhaka,Gopalganj,Gopalganj Sadar,
642,1217,1379,3510,Barguna,5/14/2022 22:02,12,bus,car,motorcycle,22,14,19,5,2022,PM,night,2,5/14/2022,22:02:34,22.1313358,90.11724308,Barishal,Barguna,,
643,1219,1381,3521,Rajshahi,5/15/2022 7:36,6,truck,motorcycle,auto,7,15,19,5,2022,AM,morning,53,5/15/2022,7:36:47,24.6285432,89.0376862,Rajshahi,Naogaon,Atrai,
644,1220,1382,3521,Paba,5/15/2022 7:36,6,truck,motorcycle,auto,7,15,19,5,2022,AM,morning,,5/15/2022,7:36:47,24.3918645,88.57248655,Rajshahi,Rajshahi,Paba,
645,1225,1387,3535,Dinajpur,5/16/2022 5:08,3,truck,motorcycle,,5,16,20,5,2022,AM,midnight,13,5/16/2022,5:08:07,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
646,1226,1388,3535,Dinajpur,5/16/2022 5:08,3,truck,motorcycle,,5,16,20,5,2022,AM,midnight,13,5/16/2022,5:08:07,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
647,1227,1389,3536,Dhaka,5/16/2022 5:08,7,truck,bus,motorcycle,5,16,20,5,2022,AM,midnight,12,5/16/2022,5:08:22,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
648,1228,1390,3536,Rajshahi,5/16/2022 5:08,7,truck,bus,motorcycle,5,16,20,5,2022,AM,midnight,53,5/16/2022,5:08:22,24.6285432,89.0376862,Rajshahi,Naogaon,Atrai,
649,1229,1391,3537,Magura,5/16/2022 5:08,15,truck,bus,,5,16,20,5,2022,AM,midnight,33,5/16/2022,5:08:22,24.7840607,89.2538108,Rajshahi,Bogura,Kahaloo,
650,1230,1392,3537,Magura,5/16/2022 5:08,15,truck,bus,,5,16,20,5,2022,AM,midnight,33,5/16/2022,5:08:22,24.7840607,89.2538108,Rajshahi,Bogura,Kahaloo,
651,1232,1394,3578,Dhaka,5/20/2022 5:11,2,car,rickshaw,auto,5,20,20,5,2022,AM,midnight,12,5/20/2022,5:11:05,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
652,1233,1395,3580,Chandpur,5/20/2022 8:23,2,rickshaw,auto,,8,20,20,5,2022,AM,morning,7,5/20/2022,8:23:18,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
653,1234,1396,3580,Chandpur,5/20/2022 8:23,2,rickshaw,auto,,8,20,20,5,2022,AM,morning,7,5/20/2022,8:23:18,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
654,1235,1397,3582,Chandpur,5/20/2022 22:02,1,rickshaw,auto,,22,20,20,5,2022,PM,night,7,5/20/2022,22:02:17,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
655,1236,1398,3583,Dhamrai,5/20/2022 22:02,2,bus,,,22,20,20,5,2022,PM,night,,5/20/2022,22:02:17,23.9183476,90.2142069,Dhaka,Dhaka,,
656,1237,1399,3583,Dhaka,5/20/2022 22:02,2,bus,,,22,20,20,5,2022,PM,night,12,5/20/2022,22:02:17,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
657,1238,1400,3586,Kaliganj,5/21/2022 5:04,3,truck,car,train,5,21,20,5,2022,AM,midnight,,5/21/2022,5:04:09,23.9215122,90.5652168,Dhaka,Gazipur,Kaliganj,
658,1239,1401,3586,Gazipur,5/21/2022 5:04,3,truck,car,train,5,21,20,5,2022,AM,midnight,17,5/21/2022,5:04:09,23.9997558,90.4173629,Dhaka,Gazipur,,
659,1240,1402,3591,Chandpur,5/21/2022 5:10,2,truck,rickshaw,auto,5,21,20,5,2022,AM,midnight,7,5/21/2022,5:10:12,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
660,1241,1403,3591,Chandpur,5/21/2022 5:10,2,truck,rickshaw,auto,5,21,20,5,2022,AM,midnight,7,5/21/2022,5:10:12,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
661,1242,1404,3592,Gazipur,5/21/2022 8:35,9,truck,bus,car,8,21,20,5,2022,AM,morning,17,5/21/2022,8:35:18,23.9997558,90.4173629,Dhaka,Gazipur,,
662,1244,1406,3605,Faridpur,5/23/2022 5:02,1,truck,,,5,23,21,5,2022,AM,midnight,14,5/23/2022,5:02:48,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
663,1245,1407,3610,Dhaka,5/23/2022 5:08,1,bus,,,5,23,21,5,2022,AM,midnight,12,5/23/2022,5:08:33,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
664,1246,1408,3610,Narsingdi,5/23/2022 5:08,1,bus,,,5,23,21,5,2022,AM,midnight,42,5/23/2022,5:08:33,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
666,1249,1411,3630,Dhaka,5/26/2022 4:19,3,bus,,,4,26,21,5,2022,AM,midnight,12,5/26/2022,4:19:33,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
667,1251,1413,3638,Ullapara,5/26/2022 5:10,5,truck,,,5,26,21,5,2022,AM,midnight,,5/26/2022,5:10:16,24.32401655,89.52701552,Rajshahi,Sirajganj,,
668,1252,1414,3642,Dhaka,5/26/2022 15:16,3,bus,,,15,26,21,5,2022,PM,afternoon,12,5/26/2022,15:16:21,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
669,1260,1422,3675,Bhandaria,5/29/2022 19:09,10,bus,,,19,29,21,5,2022,PM,evening,,5/29/2022,19:09:06,22.487683,90.0643776,Barishal,Pirojpur,,
670,1262,1424,3684,Ramgati,5/30/2022 5:03,2,motorcycle,,,5,30,22,5,2022,AM,midnight,,5/30/2022,5:03:02,22.5903893,90.9954493,Chattogram,Noakhali,Noakhali Sadar,
671,1263,1425,3684,Lakshmipur,5/30/2022 5:03,2,motorcycle,,,5,30,22,5,2022,AM,midnight,30,5/30/2022,5:03:02,22.9445365,90.8276345,Chattogram,Lakshmipur,Lakshmipur Sadar,
672,1264,1426,3706,Rajbari,6/1/2022 5:04,6,truck,car,rickshaw,5,1,22,6,2022,AM,midnight,52,6/1/2022,5:04:22,23.73983725,89.57041333,Dhaka,Rajbari,Baliakandi,
673,1265,1427,3706,Chandpur,6/1/2022 5:04,6,truck,car,rickshaw,5,1,22,6,2022,AM,midnight,7,6/1/2022,5:04:22,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
674,1267,1429,3707,Dhaka,6/1/2022 5:04,1,truck,auto,,5,1,22,6,2022,AM,midnight,12,6/1/2022,5:04:22,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
675,1268,1430,3709,Rajbari,6/1/2022 5:04,7,truck,car,rickshaw,5,1,22,6,2022,AM,midnight,52,6/1/2022,5:04:22,23.73983725,89.57041333,Dhaka,Rajbari,Baliakandi,
676,1269,1431,3713,Kalukhali,6/1/2022 5:11,6,truck,car,rickshaw,5,1,22,6,2022,AM,midnight,,6/1/2022,5:11:55,23.7681463,89.4804096,Dhaka,Rajbari,Pangsha,
677,1271,1433,3714,Rajbari,6/1/2022 5:11,6,truck,rickshaw,auto,5,1,22,6,2022,AM,midnight,52,6/1/2022,5:11:55,23.73983725,89.57041333,Dhaka,Rajbari,Baliakandi,
678,1274,1436,3716,Rajbari,6/1/2022 22:03,10,truck,bus,car,22,1,22,6,2022,PM,night,52,6/1/2022,22:03:53,23.73983725,89.57041333,Dhaka,Rajbari,Baliakandi,
679,1275,1437,3716,Khulna,6/1/2022 22:03,10,truck,bus,car,22,1,22,6,2022,PM,night,26,6/1/2022,22:03:53,22.9372087,89.2852741,Khulna,Jashore,Manirampur,
680,1276,1438,3717,Rajbari,6/1/2022 22:03,6,truck,car,rickshaw,22,1,22,6,2022,PM,night,52,6/1/2022,22:03:53,23.73983725,89.57041333,Dhaka,Rajbari,Baliakandi,
681,1277,1439,3718,Dinajpur,6/2/2022 2:38,2,truck,car,bike,2,2,22,6,2022,AM,midnight,13,6/2/2022,2:38:00,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
682,1278,1440,3718,Dinajpur,6/2/2022 2:38,2,truck,car,bike,2,2,22,6,2022,AM,midnight,13,6/2/2022,2:38:00,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
683,1279,1441,3722,Dumuria,6/2/2022 5:10,1,truck,bus,bike,5,2,22,6,2022,AM,midnight,,6/2/2022,5:10:14,22.8063328,89.417734,Khulna,Khulna,Dumuria,
684,1284,1446,3741,Narsingdi,6/4/2022 22:04,3,train,,,22,4,22,6,2022,PM,night,42,6/4/2022,22:04:27,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
685,1286,1448,3749,Dhaka,6/5/2022 5:09,4,truck,bus,,5,5,22,6,2022,AM,midnight,12,6/5/2022,5:09:08,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
686,1289,1451,3750,Dhaka,6/5/2022 5:09,3,truck,bus,car,5,5,22,6,2022,AM,midnight,12,6/5/2022,5:09:08,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
687,1292,1454,3757,Rajbari,6/5/2022 22:02,4,truck,bus,,22,5,22,6,2022,PM,night,52,6/5/2022,22:02:02,23.73983725,89.57041333,Dhaka,Rajbari,Baliakandi,
688,1295,1457,3785,Savar,6/7/2022 5:03,5,truck,bus,,5,7,23,6,2022,AM,midnight,,6/7/2022,5:03:37,23.8477,90.2587,Dhaka,Dhaka,,
689,1298,1460,3788,Dhaka,6/7/2022 5:03,8,bus,car,rickshaw,5,7,23,6,2022,AM,midnight,12,6/7/2022,5:03:37,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
690,1301,1463,3795,Savar,6/7/2022 22:03,4,bus,,,22,7,23,6,2022,PM,night,,6/7/2022,22:03:16,23.8477,90.2587,Dhaka,Dhaka,,
691,1304,1466,3804,Khetlal,6/8/2022 19:47,2,bike,,,19,8,23,6,2022,PM,evening,,6/8/2022,19:47:11,25.0400801,89.09521259,Rajshahi,Joypurhat,Khetlal,
692,1305,1467,3804,Joypurhat,6/8/2022 19:47,2,bike,,,19,8,23,6,2022,PM,evening,24,6/8/2022,19:47:11,25.1094032,88.988781,Rajshahi,Joypurhat,Joypurhat Sadar,
693,1308,1470,3813,Savar,6/9/2022 3:28,5,truck,bus,,3,9,23,6,2022,AM,midnight,,6/9/2022,3:28:55,23.8477,90.2587,Dhaka,Dhaka,,
694,1311,1473,3818,Savar,6/9/2022 5:10,6,truck,bus,,5,9,23,6,2022,AM,midnight,,6/9/2022,5:10:14,23.8477,90.2587,Dhaka,Dhaka,,
695,1312,1474,3821,Sitakunda,6/9/2022 15:55,2,bus,,,15,9,23,6,2022,PM,afternoon,,6/9/2022,15:55:10,22.61804,91.6586606,Chattogram,Chattogram,Sitakunda,
696,1313,1475,3821,Keshabpur,6/9/2022 15:55,2,bus,,,15,9,23,6,2022,PM,afternoon,,6/9/2022,15:55:10,22.9069712,89.2187094,Khulna,Jashore,Keshabpur,
697,1314,1476,3823,Chapainawabganj,6/9/2022 22:03,2,truck,,,22,9,23,6,2022,PM,night,44,6/9/2022,22:03:56,24.5954428,88.2707613,Rajshahi,Chapai Nawabganj,Nawabganj,
698,1319,1481,3828,Dinajpur,6/10/2022 5:03,4,truck,bus,rickshaw,5,10,23,6,2022,AM,midnight,13,6/10/2022,5:03:46,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
699,1320,1482,3828,Kishoreganj,6/10/2022 5:03,4,truck,bus,rickshaw,5,10,23,6,2022,AM,midnight,27,6/10/2022,5:03:46,25.899303,89.0169223,Rangpur,Nilphamari,,
700,1327,1489,3845,Ujirpur,6/11/2022 17:07,6,truck,bus,bike,17,11,23,6,2022,PM,afternoon,,6/11/2022,17:07:39,23.3321951,91.283673,Chattogram,Cumilla,Chauddagram,
702,1330,1492,3851,Kumarkhali,6/11/2022 22:03,1,bike,motorcycle,,22,11,23,6,2022,PM,night,,6/11/2022,22:03:35,23.8615887,89.2413168,Khulna,Kushtia,Kumarkhali,
704,1332,1494,3853,Sirajganj,6/11/2022 22:03,11,train,,,22,11,23,6,2022,PM,night,59,6/11/2022,22:03:52,24.4566253,89.7081281,Rajshahi,Sirajganj,,
705,1333,1495,3855,Savar,6/12/2022 5:02,5,truck,bus,,5,12,23,6,2022,AM,midnight,,6/12/2022,5:02:21,23.8477,90.2587,Dhaka,Dhaka,,
706,1334,1496,3858,Kushtia,6/12/2022 5:08,4,bus,bike,auto,5,12,23,6,2022,AM,midnight,29,6/12/2022,5:08:28,23.8987955,89.1295536,Khulna,Kushtia,,
707,1342,1504,3910,Thakurgaon,6/17/2022 17:09,3,bus,bike,auto,17,17,24,6,2022,PM,afternoon,63,6/17/2022,17:09:05,26.0856143,88.2764013,Rangpur,Thakurgaon,,
708,1343,1505,3910,Chattogram,6/17/2022 17:09,3,bus,bike,auto,17,17,24,6,2022,PM,afternoon,8,6/17/2022,17:09:05,22.3336887,91.8342162,Chattogram,Chattogram,,
709,1345,1507,3927,Gazipur,6/19/2022 5:26,3,truck,bus,motorcycle,5,19,24,6,2022,AM,midnight,17,6/19/2022,5:26:06,23.9997558,90.4173629,Dhaka,Gazipur,,
710,1346,1508,3927,Gazipur,6/19/2022 5:26,3,truck,bus,motorcycle,5,19,24,6,2022,AM,midnight,17,6/19/2022,5:26:06,23.9997558,90.4173629,Dhaka,Gazipur,,
711,1348,1510,3932,Keraniganj,6/19/2022 22:03,3,car,,,22,19,24,6,2022,PM,night,,6/19/2022,22:03:33,23.7005013,90.3826441,Dhaka,Dhaka,,
712,1351,1513,3945,Mithapukur,6/21/2022 5:17,2,truck,bike,,5,21,25,6,2022,AM,midnight,,6/21/2022,5:17:54,25.5677701,89.2766893,Rangpur,Rangpur,Mithapukur,
713,1352,1514,3945,Mithapukur,6/21/2022 5:17,2,truck,bike,,5,21,25,6,2022,AM,midnight,,6/21/2022,5:17:54,25.5677701,89.2766893,Rangpur,Rangpur,Mithapukur,
714,1353,1515,3951,Mithapukur,6/21/2022 22:02,2,truck,bike,,22,21,25,6,2022,PM,night,,6/21/2022,22:02:27,25.5677701,89.2766893,Rangpur,Rangpur,Mithapukur,
715,1354,1516,3964,Naogaon,6/24/2022 6:05,5,truck,rickshaw,auto,6,24,25,6,2022,AM,morning,39,6/24/2022,6:05:38,24.8073229,88.9445447,Rajshahi,Naogaon,Naogaon Sadar,
716,1355,1517,3967,Naogaon,6/24/2022 17:56,8,truck,bike,rickshaw,17,24,25,6,2022,PM,afternoon,39,6/24/2022,17:56:44,24.8073229,88.9445447,Rajshahi,Naogaon,Naogaon Sadar,
717,1357,1519,3987,Nagarkanda,6/26/2022 5:02,2,truck,bus,,5,26,25,6,2022,AM,midnight,,6/26/2022,5:02:34,23.4170245,89.8902054,Dhaka,Faridpur,Nagarkanda,
718,1358,1520,3987,Faridpur,6/26/2022 5:02,2,truck,bus,,5,26,25,6,2022,AM,midnight,14,6/26/2022,5:02:34,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
719,1359,1521,3993,Shahjahanpur,6/26/2022 22:02,1,car,bike,motorcycle,22,26,25,6,2022,PM,night,,6/26/2022,22:02:10,23.7407406,90.4240134,Dhaka,Dhaka,Dhaka,
720,1360,1522,4029,Dhaka,6/29/2022 22:07,2,bike,motorcycle,auto,22,29,26,6,2022,PM,night,12,6/29/2022,22:07:43,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
721,1362,1524,4048,Jatrabari,7/1/2022 6:26,2,truck,rickshaw,auto,6,1,26,7,2022,AM,morning,,7/1/2022,6:26:37,23.7093978,90.433806,Dhaka,Dhaka,Dhaka,
722,1363,1525,4048,Khilgaon,7/1/2022 6:26,2,truck,rickshaw,auto,6,1,26,7,2022,AM,morning,,7/1/2022,6:26:37,23.7506546,90.4232818,Dhaka,Dhaka,Dhaka,
723,1365,1527,4058,Dhaka,7/2/2022 5:11,1,truck,bus,,5,2,26,7,2022,AM,midnight,12,7/2/2022,5:11:37,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
724,1369,1531,4064,Kalihati,7/3/2022 5:03,2,train,,,5,3,26,7,2022,AM,midnight,,7/3/2022,5:03:57,24.3873346,89.9948451,Dhaka,Tangail,Kalihati,
725,1370,1532,4067,Faridpur,7/3/2022 22:02,8,truck,bus,motorcycle,22,3,26,7,2022,PM,night,14,7/3/2022,22:02:34,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
726,1371,1533,4067,Faridpur,7/3/2022 22:02,8,truck,bus,motorcycle,22,3,26,7,2022,PM,night,14,7/3/2022,22:02:34,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
727,1372,1534,4068,Boalmari,7/3/2022 22:02,3,truck,motorcycle,,22,3,26,7,2022,PM,night,,7/3/2022,22:02:34,23.3854562,89.681615,Dhaka,Faridpur,Boalmari,
728,1373,1535,4068,Faridpur,7/3/2022 22:02,3,truck,motorcycle,,22,3,26,7,2022,PM,night,14,7/3/2022,22:02:34,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
729,1375,1537,4084,Jaintapur,7/4/2022 5:11,3,truck,motorcycle,,5,4,27,7,2022,AM,midnight,,7/4/2022,5:11:09,25.1349273,92.1224942,Sylhet,Sylhet,Jaintiapur,
730,1379,1541,4114,Thakurgaon,7/8/2022 5:21,7,truck,motorcycle,rickshaw,5,8,27,7,2022,AM,midnight,63,7/8/2022,5:21:33,26.0856143,88.2764013,Rangpur,Thakurgaon,,
731,1380,1542,4114,Faridpur,7/8/2022 5:21,7,truck,motorcycle,rickshaw,5,8,27,7,2022,AM,midnight,14,7/8/2022,5:21:33,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
732,1383,1545,4125,Rajendrapur,7/9/2022 5:10,3,bus,rickshaw,auto,5,9,27,7,2022,AM,midnight,,7/9/2022,5:10:42,24.100134,90.448634,Dhaka,Gazipur,Sreepur (Gazipur),
733,1384,1546,4125,Kapasia,7/9/2022 5:10,3,bus,rickshaw,auto,5,9,27,7,2022,AM,midnight,,7/9/2022,5:10:42,24.1143732,90.5624625,Dhaka,Gazipur,,
734,1385,1547,4130,Chattogram,7/9/2022 5:10,3,bus,bike,rickshaw,5,9,27,7,2022,AM,midnight,8,7/9/2022,5:10:54,22.3336887,91.8342162,Chattogram,Chattogram,,
735,1386,1548,4130,Gazipur,7/9/2022 5:10,3,bus,bike,rickshaw,5,9,27,7,2022,AM,midnight,17,7/9/2022,5:10:54,23.9997558,90.4173629,Dhaka,Gazipur,,
736,1387,1549,4135,Gazipur,7/9/2022 11:18,11,bus,bike,rickshaw,11,9,27,7,2022,AM,morning,17,7/9/2022,11:18:00,23.9997558,90.4173629,Dhaka,Gazipur,,
737,1388,1550,4135,Chattogram,7/9/2022 11:18,11,bus,bike,rickshaw,11,9,27,7,2022,AM,morning,8,7/9/2022,11:18:00,22.3336887,91.8342162,Chattogram,Chattogram,,
738,1389,1551,4136,Dhaka,7/9/2022 11:18,3,bus,motorcycle,,11,9,27,7,2022,AM,morning,12,7/9/2022,11:18:00,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
739,1390,1552,4136,Lakshmipur,7/9/2022 11:18,3,bus,motorcycle,,11,9,27,7,2022,AM,morning,30,7/9/2022,11:18:00,22.9445365,90.8276345,Chattogram,Lakshmipur,Lakshmipur Sadar,
740,1391,1553,4138,Sariakandi,7/9/2022 22:02,12,bus,bike,motorcycle,22,9,27,7,2022,PM,night,,7/9/2022,22:02:19,24.8912471,89.5665748,Rajshahi,Bogura,,
741,1392,1554,4138,Shajahanpur,7/9/2022 22:02,12,bus,bike,motorcycle,22,9,27,7,2022,PM,night,,7/9/2022,22:02:19,23.7410479,90.42126288,Dhaka,Dhaka,Dhaka,
742,1393,1555,4144,Naogaon,7/10/2022 5:08,7,bike,motorcycle,rickshaw,5,10,27,7,2022,AM,midnight,39,7/10/2022,5:08:12,24.8073229,88.9445447,Rajshahi,Naogaon,Naogaon Sadar,
743,1394,1556,4144,Noakhali,7/10/2022 5:08,7,bike,motorcycle,rickshaw,5,10,27,7,2022,AM,midnight,47,7/10/2022,5:08:12,22.2540799,91.17143994,Chattogram,Noakhali,,
744,1396,1558,4145,Dhaka,7/10/2022 5:08,3,rickshaw,auto,,5,10,27,7,2022,AM,midnight,12,7/10/2022,5:08:23,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
745,1397,1559,4147,Begumganj,7/10/2022 5:08,3,rickshaw,auto,,5,10,27,7,2022,AM,midnight,,7/10/2022,5:08:23,22.9431118,91.0978056,Chattogram,Noakhali,Begumganj,
746,1398,1560,4147,Noakhali,7/10/2022 5:08,3,rickshaw,auto,,5,10,27,7,2022,AM,midnight,47,7/10/2022,5:08:23,22.2540799,91.17143994,Chattogram,Noakhali,,
747,1399,1561,4153,Dhaka,7/10/2022 22:03,3,truck,,,22,10,27,7,2022,PM,night,12,7/10/2022,22:03:14,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
748,1401,1563,4162,Manikganj,7/11/2022 22:09,11,truck,bus,bike,22,11,28,7,2022,PM,night,34,7/11/2022,22:09:04,23.83298355,89.96668782,Dhaka,Manikganj,,
749,1402,1564,4166,Chattogram,7/11/2022 22:13,6,bus,rickshaw,auto,22,11,28,7,2022,PM,night,8,7/11/2022,22:13:15,22.3336887,91.8342162,Chattogram,Chattogram,,
750,1405,1567,4173,Patuakhali,7/12/2022 7:43,3,bus,rickshaw,auto,7,12,28,7,2022,AM,morning,50,7/12/2022,7:43:41,22.0084243,90.38268273,Barishal,Patuakhali,Rangabali,
751,1407,1569,4174,Chattogram,7/12/2022 7:43,6,bus,rickshaw,auto,7,12,28,7,2022,AM,morning,8,7/12/2022,7:43:41,22.3336887,91.8342162,Chattogram,Chattogram,,
752,1408,1570,4175,Manikganj,7/12/2022 7:43,3,truck,bike,motorcycle,7,12,28,7,2022,AM,morning,34,7/12/2022,7:43:41,23.83298355,89.96668782,Dhaka,Manikganj,,
753,1412,1574,4185,Tangail,7/13/2022 22:08,2,truck,bus,bike,22,13,28,7,2022,PM,night,62,7/13/2022,22:08:35,24.2507461,89.9151479,Dhaka,Tangail,Tangail Sadar,
754,1413,1575,4185,Chattogram,7/13/2022 22:08,2,truck,bus,bike,22,13,28,7,2022,PM,night,8,7/13/2022,22:08:35,22.3336887,91.8342162,Chattogram,Chattogram,,
755,1416,1578,4188,Chattogram,7/13/2022 22:08,6,bus,rickshaw,auto,22,13,28,7,2022,PM,night,8,7/13/2022,22:08:35,22.3336887,91.8342162,Chattogram,Chattogram,,
756,1419,1581,4196,Sitakunda,7/14/2022 5:21,2,motorcycle,,,5,14,28,7,2022,AM,midnight,,7/14/2022,5:21:13,22.61804,91.6586606,Chattogram,Chattogram,Sitakunda,
757,1420,1582,4196,Chattogram,7/14/2022 5:21,2,motorcycle,,,5,14,28,7,2022,AM,midnight,8,7/14/2022,5:21:13,22.3336887,91.8342162,Chattogram,Chattogram,,
758,1422,1584,4205,Gazipur,7/15/2022 22:09,12,truck,bus,car,22,15,28,7,2022,PM,night,17,7/15/2022,22:09:33,23.9997558,90.4173629,Dhaka,Gazipur,,
759,1428,1590,4215,Gazipur,7/16/2022 5:04,7,truck,bus,car,5,16,28,7,2022,AM,midnight,17,7/16/2022,5:04:23,23.9997558,90.4173629,Dhaka,Gazipur,,
760,1429,1591,4215,Gazipur,7/16/2022 5:04,7,truck,bus,car,5,16,28,7,2022,AM,midnight,17,7/16/2022,5:04:23,23.9997558,90.4173629,Dhaka,Gazipur,,
